,date,T1,T1_class
0,2016-01-11 17:00:00,19.981537119781173,False
1,2016-01-11 17:10:00,20.100969602355786,False
2,2016-01-11 17:20:00,19.814444967897614,False
3,2016-01-11 17:30:00,19.92998065463889,False
4,2016-01-11 17:40:00,19.96148016852967,False
5,2016-01-11 17:50:00,19.82697977762474,False
6,2016-01-11 18:00:00,19.727918463165498,False
7,2016-01-11 18:10:00,19.974849816682013,False
8,2016-01-11 18:20:00,19.807642099633956,False
9,2016-01-11 18:30:00,19.96916083582467,False
10,2016-01-11 18:40:00,19.794742592568962,False
11,2016-01-11 18:50:00,20.032040557219858,False
12,2016-01-11 19:00:00,20.358326656643992,False
13,2016-01-11 19:10:00,20.159707877464964,False
14,2016-01-11 19:20:00,20.320456388083038,False
15,2016-01-11 19:30:00,20.60165138759951,False
16,2016-01-11 19:40:00,20.77399795849737,False
17,2016-01-11 19:50:00,20.87174468136944,False
18,2016-01-11 20:00:00,20.760021059601574,False
19,2016-01-11 20:10:00,20.918198450563168,False
20,2016-01-11 20:20:00,20.917104185150002,False
21,2016-01-11 20:30:00,20.989639065773066,False
22,2016-01-11 20:40:00,21.111888230353653,False
23,2016-01-11 20:50:00,20.936653383150407,False
24,2016-01-11 21:00:00,21.222683002891827,False
25,2016-01-11 21:10:00,21.204826195121797,False
26,2016-01-11 21:20:00,21.22471106935363,False
27,2016-01-11 21:30:00,21.380231851801643,False
28,2016-01-11 21:40:00,21.525916881925575,False
29,2016-01-11 21:50:00,21.58514767371225,False
30,2016-01-11 22:00:00,21.612802317037207,False
31,2016-01-11 22:10:00,21.39615427772013,False
32,2016-01-11 22:20:00,21.814373285947614,False
33,2016-01-11 22:30:00,21.613551125762065,False
34,2016-01-11 22:40:00,21.733864292048338,False
35,2016-01-11 22:50:00,21.43043306092017,False
36,2016-01-11 23:00:00,21.65166483970862,False
37,2016-01-11 23:10:00,21.565835787625463,False
38,2016-01-11 23:20:00,21.57544573268655,False
39,2016-01-11 23:30:00,21.51944962443366,False
40,2016-01-11 23:40:00,21.464707259583964,False
41,2016-01-11 23:50:00,21.319069229386557,False
42,2016-01-12 00:00:00,21.4550625266171,False
43,2016-01-12 00:10:00,21.126136377195433,False
44,2016-01-12 00:20:00,21.248384297454376,False
45,2016-01-12 00:30:00,21.324224514982006,False
46,2016-01-12 00:40:00,21.213220244509856,False
47,2016-01-12 00:50:00,21.136293248435813,False
48,2016-01-12 01:00:00,20.9947496175183,False
49,2016-01-12 01:10:00,21.117642685887176,False
50,2016-01-12 01:20:00,21.067038547641936,False
51,2016-01-12 01:30:00,20.956747490308537,False
52,2016-01-12 01:40:00,20.928265447220557,False
53,2016-01-12 01:50:00,20.727190313040573,False
54,2016-01-12 02:00:00,20.757606962386138,False
55,2016-01-12 02:10:00,20.678703269135067,False
56,2016-01-12 02:20:00,20.781348367572484,False
57,2016-01-12 02:30:00,20.65608753691349,False
58,2016-01-12 02:40:00,20.673859895437783,False
59,2016-01-12 02:50:00,20.680241907276347,False
60,2016-01-12 03:00:00,20.81629281464941,False
61,2016-01-12 03:10:00,20.44046571280775,False
62,2016-01-12 03:20:00,20.5453086598464,False
63,2016-01-12 03:30:00,20.608618253726103,False
64,2016-01-12 03:40:00,20.237532567974792,False
65,2016-01-12 03:50:00,20.43464344623545,False
66,2016-01-12 04:00:00,20.29725495520909,False
67,2016-01-12 04:10:00,20.42351378473971,False
68,2016-01-12 04:20:00,20.426466464471098,False
69,2016-01-12 04:30:00,20.06770155705659,False
70,2016-01-12 04:40:00,20.22565979725716,False
71,2016-01-12 04:50:00,20.071970042233314,False
72,2016-01-12 05:00:00,19.966646811945587,False
73,2016-01-12 05:10:00,20.16891335021177,False
74,2016-01-12 05:20:00,19.90686912974737,False
75,2016-01-12 05:30:00,19.89756932363888,False
76,2016-01-12 05:40:00,19.912381184736788,False
77,2016-01-12 05:50:00,19.955359221122258,False
78,2016-01-12 06:00:00,20.05676937486543,False
79,2016-01-12 06:10:00,19.930350223341065,False
80,2016-01-12 06:20:00,19.87349371585019,False
81,2016-01-12 06:30:00,19.68471218635196,False
82,2016-01-12 06:40:00,19.846505069782083,False
83,2016-01-12 06:50:00,19.96971405899336,False
84,2016-01-12 07:00:00,19.808517777772543,False
85,2016-01-12 07:10:00,20.086410617285317,False
86,2016-01-12 07:20:00,19.81340563718619,False
87,2016-01-12 07:30:00,19.808985532516395,False
88,2016-01-12 07:40:00,20.09375788167347,False
89,2016-01-12 07:50:00,19.802829993741973,False
90,2016-01-12 08:00:00,19.822251359675256,False
91,2016-01-12 08:10:00,19.691358417902514,False
92,2016-01-12 08:20:00,19.799129267234054,False
93,2016-01-12 08:30:00,19.835872001129943,False
94,2016-01-12 08:40:00,20.064499948197398,False
95,2016-01-12 08:50:00,19.865770982857192,False
96,2016-01-12 09:00:00,19.767568173060447,False
97,2016-01-12 09:10:00,19.825450852912102,False
98,2016-01-12 09:20:00,19.85658658522019,False
99,2016-01-12 09:30:00,19.749409248350123,False
100,2016-01-12 09:40:00,19.752050055579637,False
101,2016-01-12 09:50:00,19.578327140907042,False
102,2016-01-12 10:00:00,19.72926174817319,False
103,2016-01-12 10:10:00,19.76814257797698,False
104,2016-01-12 10:20:00,19.634799063993597,False
105,2016-01-12 10:30:00,19.77309115237662,False
106,2016-01-12 10:40:00,19.73267526521365,False
107,2016-01-12 10:50:00,19.975662438992984,False
108,2016-01-12 11:00:00,19.876606347826264,False
109,2016-01-12 11:10:00,20.112682889862516,False
110,2016-01-12 11:20:00,19.84551297615113,False
111,2016-01-12 11:30:00,19.988292685010084,False
112,2016-01-12 11:40:00,20.15745574142747,False
113,2016-01-12 11:50:00,20.119205883012206,False
114,2016-01-12 12:00:00,19.923819534811102,False
115,2016-01-12 12:10:00,19.975109761158627,False
116,2016-01-12 12:20:00,20.154068311695347,False
117,2016-01-12 12:30:00,20.19271709814487,False
118,2016-01-12 12:40:00,20.087145064374617,False
119,2016-01-12 12:50:00,20.10933618187563,False
120,2016-01-12 13:00:00,20.070695862386902,False
121,2016-01-12 13:10:00,20.162873837677836,False
122,2016-01-12 13:20:00,20.217380689742875,False
123,2016-01-12 13:30:00,20.008309993993947,False
124,2016-01-12 13:40:00,19.91532584759293,False
125,2016-01-12 13:50:00,20.066082305044706,False
126,2016-01-12 14:00:00,19.94114278249145,False
127,2016-01-12 14:10:00,20.09007499613086,False
128,2016-01-12 14:20:00,19.976819131626204,False
129,2016-01-12 14:30:00,20.01950597525464,False
130,2016-01-12 14:40:00,20.06215082364727,False
131,2016-01-12 14:50:00,19.764213328290086,False
132,2016-01-12 15:00:00,20.015277278981667,False
133,2016-01-12 15:10:00,19.930684612006726,False
134,2016-01-12 15:20:00,20.101913080409304,False
135,2016-01-12 15:30:00,20.043360230516214,False
136,2016-01-12 15:40:00,19.951554836394532,False
137,2016-01-12 15:50:00,20.020562117869076,False
138,2016-01-12 16:00:00,19.83390286632259,False
139,2016-01-12 16:10:00,20.240660150426898,False
140,2016-01-12 16:20:00,20.18638901246948,False
141,2016-01-12 16:30:00,20.36131128904234,False
142,2016-01-12 16:40:00,19.98711756927543,False
143,2016-01-12 16:50:00,20.05824088218394,False
144,2016-01-12 17:00:00,20.20860931622447,False
145,2016-01-12 17:10:00,20.000287824476448,False
146,2016-01-12 17:20:00,20.094927576464542,False
147,2016-01-12 17:30:00,19.93895681590461,False
148,2016-01-12 17:40:00,19.807335300079064,False
149,2016-01-12 17:50:00,20.038062303520867,False
150,2016-01-12 18:00:00,19.94847545298049,False
151,2016-01-12 18:10:00,19.892694854825276,False
152,2016-01-12 18:20:00,20.035575130483142,False
153,2016-01-12 18:30:00,20.006027736148695,False
154,2016-01-12 18:40:00,20.01659156637798,False
155,2016-01-12 18:50:00,20.09022112255855,False
156,2016-01-12 19:00:00,20.102670517050345,False
157,2016-01-12 19:10:00,20.103394238696456,False
158,2016-01-12 19:20:00,20.044156489948463,False
159,2016-01-12 19:30:00,19.96672293460156,False
160,2016-01-12 19:40:00,20.27752107746259,False
161,2016-01-12 19:50:00,20.194350077624378,False
162,2016-01-12 20:00:00,20.120593048703476,False
163,2016-01-12 20:10:00,20.248703436937795,False
164,2016-01-12 20:20:00,20.013303979996195,False
165,2016-01-12 20:30:00,20.03734801586848,False
166,2016-01-12 20:40:00,19.93381998121146,False
167,2016-01-12 20:50:00,19.839439416670082,False
168,2016-01-12 21:00:00,19.818468672058632,False
