,0
0,0.6045071749454649
1,0.4636317247780863
2,0.8658084385817315
3,1.1262970970205135
4,1.099482744151767
5,0.9367184242076164
6,0.9254422754290875
7,0.8157530000884583
8,0.8744644560645196
9,0.7668455772071884
10,0.7150674171942195
11,0.5482312284596691
12,0.5532236129873672
13,0.5042651035692771
14,0.4417921259968005
15,0.048626144748729894
16,0.42390534290817133
17,0.4499470149741859
18,0.4903750420696043
19,0.4985259644261589
20,0.5601406547471683
21,0.5452496074271073
22,0.5456220300337988
23,0.5854462784668664
24,0.6534280612287572
25,0.6930007325095621
26,0.6485629702593281
27,0.6395124795872651
28,0.6932511469229327
29,0.7125485052362777
30,0.7452807661614225
31,0.6758754939401764
32,0.6365232876744984
33,0.5955470466638536
34,0.5587363235882147
35,0.5589069816706134
36,0.6225591988354896
37,0.7723424322420728
38,0.7745113678227827
39,0.8090117710987685
40,0.8043265649874622
41,0.7412508481102857
42,0.6655193119585959
43,0.6483617825709902
44,0.6893030555514587
45,0.7188157026695341
46,0.727578412316731
47,0.7816509225177507
48,0.8246566057796747
49,0.8367100876360655
50,0.6469555495969533
51,0.5676802751332741
52,0.5398518761825067
53,0.59758846122908
54,0.6026704488539937
55,0.5213774176362963
56,0.5231395636460283
57,0.6210822645360985
58,0.5722981539389693
59,0.3812886202903121
60,0.32453192235576583
61,0.3308789748474401
62,0.4390966146480759
63,0.5439475683488146
64,0.5909208441500985
65,0.6818928616401992
66,0.6055889497623114
67,0.5908119511288513
68,0.5621291230678029
69,0.674726397789011
70,0.6442219309852038
71,0.611850503152533
72,0.6759996711685023
73,0.6759996711685023
74,0.7463079494551302
75,0.7463079494551302
76,0.7661432995333982
77,0.8043479069531548
78,0.8248083951762454
79,0.8800429281688038
80,0.9257297421061516
81,0.943561809715303
82,0.9782512741723995
83,1.0280931647569305
84,1.0568706427089
85,1.116680596867306
86,1.1490469480196261
87,1.1648929373208174
88,1.1931647925104967
89,1.2207820807798675
90,1.2477882654600985
91,1.283345454435368
92,1.3090615807083406
93,1.3217320285972958
94,1.3491882332548033
95,1.374885045650442
96,1.39891942420567
97,1.39891942420567
98,1.39891942420567
99,1.422547792549207
100,1.227917794308079
101,1.2547704077818844
102,1.2547704077818844
103,1.2547704077818844
104,1.2547704077818844
105,1.2547704077818844
106,1.2547704077818844
107,1.2547704077818844
108,1.2547704077818844
109,1.2547704077818844
110,1.2547704077818844
111,1.2547704077818844
112,1.2142688237145507
113,1.2142688237145507
114,1.172368873795751
115,1.172368873795751
116,1.172368873795751
117,1.172368873795751
118,1.1486726149104094
119,1.1244771123705088
120,1.1244771123705088
121,1.1244771123705088
122,1.1244771123705088
123,1.1244771123705088
124,1.1244771123705088
125,1.1244771123705088
126,1.1244771123705088
127,1.0790962775605875
128,1.0790962775605875
129,1.0790962775605875
130,1.0790962775605875
131,1.0651050540886184
132,1.0365562098820866
133,1.0365562098820866
134,1.0365562098820866
135,1.0365562098820866
136,1.0365562098820866
137,1.0365562098820866
138,1.0365562098820866
139,1.0365562098820866
140,1.0365562098820866
141,1.0365562098820866
142,1.0365562098820866
143,1.0365562098820866
144,1.0365562098820866
145,1.0365562098820866
146,1.0038835139489133
147,1.0038835139489133
